  2.8088310e-001  9.2110469e-001
  2.8232421e-001  9.2029304e-001
  2.8376533e-001  9.1947724e-001
  2.8520644e-001  9.1865728e-001
  2.8664756e-001  9.1783318e-001
  2.8808868e-001  9.1700491e-001
  2.8952979e-001  9.1617250e-001
  2.9097091e-001  9.1533593e-001
  2.9241203e-001  9.1449521e-001
  2.9385314e-001  9.1365033e-001
  2.9529426e-001  9.1280130e-001
  2.9673537e-001  9.1194812e-001
  2.9817649e-001  9.1109078e-001
  2.9961761e-001  9.1022929e-001
  3.0105872e-001  9.0936365e-001
  3.0249984e-001  9.0849385e-001
  3.0394095e-001  9.0761990e-001
  3.0538207e-001  9.0674179e-001
  3.0682319e-001  9.0585953e-001
  3.0826430e-001  9.0497312e-001
  3.0970542e-001  9.0408255e-001
  3.1114653e-001  9.0318783e-001
  3.1258765e-001  9.0228896e-001
  3.1402877e-001  9.0138593e-001
  3.1546988e-001  9.0047875e-001
  3.1691100e-001  8.9956742e-001
  3.1835211e-001  8.9865193e-001
  3.1979323e-001  8.9773229e-001
  3.2123435e-001  8.9680850e-001
  3.2267546e-001  8.9588055e-001
  3.2411658e-001  8.9494844e-001
  3.2555769e-001  8.9401219e-001
  3.2699881e-001  8.9307178e-001
  3.2843993e-001  8.9212721e-001
  3.2988104e-001  8.9117850e-001
  3.3132216e-001  8.9022563e-001
  3.3276327e-001  8.8926860e-001
  3.3420439e-001  8.8830743e-001
  3.3564551e-001  8.8734209e-001
  3.3708662e-001  8.8637261e-001
  3.3852774e-001  8.8539897e-001
  3.3996885e-001  8.8442118e-001
  3.4140997e-001  8.8343923e-001
  3.4285109e-001  8.8245313e-001
  3.4429220e-001  8.8146288e-001
  3.4573332e-001  8.8046847e-001
  3.4717443e-001  8.7946991e-001
  3.4861555e-001  8.7846720e-001
  3.5005667e-001  8.7746033e-001
  3.5149778e-001  8.7644931e-001
  3.5293890e-001  8.7543413e-001
  3.5438001e-001  8.7441481e-001
  3.5582113e-001  8.7339132e-001
  3.5726225e-001  8.7236369e-001
  3.5870336e-001  8.7133190e-001
  3.6014448e-001  8.7029595e-001
  3.6158559e-001  8.6925586e-001
  3.6302671e-001  8.6821161e-001
  3.6446783e-001  8.6716320e-001
  3.6590894e-001  8.6611065e-001
  3.6735006e-001  8.6505393e-001
  3.6879118e-001  8.6399307e-001
  3.7023229e-001  8.6292805e-001
  3.7167341e-001  8.6185888e-001
  3.7311452e-001  8.6078555e-001
  3.7455564e-001  8.5970807e-001
  3.7599676e-001  8.5862644e-001
  3.7743787e-001  8.5754065e-001
  3.7887899e-001  8.5645071e-001
  3.8032010e-001  8.5535662e-001
  3.8176122e-001  8.5425837e-001
  3.8320234e-001  8.5315597e-001
  3.8464345e-001  8.5204942e-001
  3.8608457e-001  8.5093871e-001
  3.8752568e-001  8.4982384e-001
  3.8896680e-001  8.4870483e-001
  3.9040792e-001  8.4758166e-001
  3.9184903e-001  8.4645434e-001
  3.9329015e-001  8.4532286e-001
  3.9473126e-001  8.4418723e-001
  3.9617238e-001  8.4304745e-001
  3.9761350e-001  8.4190351e-001
  3.9905461e-001  8.4075542e-001
  4.0049573e-001  8.3960317e-001
  4.0193684e-001  8.3844677e-001
  4.0337796e-001  8.3728622e-001
  4.0481908e-001  8.3612152e-001
  4.0626019e-001  8.3495266e-001
  4.0770131e-001  8.3377964e-001
  4.0914242e-001  8.3260248e-001
  4.1058354e-001  8.3142116e-001
  4.1202466e-001  8.3023568e-001
  4.1346577e-001  8.2904606e-001
  4.1490689e-001  8.2785227e-001
  4.1634800e-001  8.2665434e-001
  4.1778912e-001  8.2545225e-001
  4.1923024e-001  8.2424601e-001
  4.2067135e-001  8.2303561e-001
  4.2211247e-001  8.2182106e-001
  4.2355358e-001  8.2060236e-001
  4.2499470e-001  8.1937950e-001
  4.2643582e-001  8.1815249e-001
  4.2787693e-001  8.1692133e-001
  4.2931805e-001  8.1568601e-001
  4.3075916e-001  8.1444654e-001
  4.3220028e-001  8.1320292e-001
  4.3364140e-001  8.1195514e-001
  4.3508251e-001  8.1070321e-001
