-1 16 
1 0 
-0.001 9.006 
-0.535 12.4962 
-0.2785 10.7486 
-0.775 14.2506 
0 1 
-0.409 11.6213 
-0.6565 13.37 
-0.889 15.1243 
-0.142 9.87216 
0.3825 0.38131 
-0.211 10.3105 
-0.7165 13.8124 
-0.3445 11.1857 
-0.5965 12.9348 
-0.9445 15.5591 
-0.472 12.0548 
-0.832 14.6842 
-0.073 9.44333 
0.6495 0.12285 
0.1755 0.6798 
-0.6865 13.5903 
-0.5035 12.2745 
-0.8605 14.9035 
-0.1765 10.0902 
-0.037 9.22337 
-0.3115 10.966 
-0.6265 13.1515 
-0.4405 11.837 
-0.8035 14.4666 
-0.2455 10.5333 
-0.5665 12.7199 
-0.973 15.7847 
-0.7465 14.0363 
-0.3775 11.4075 
-0.1075 9.65656 
-0.9175 15.3468 
0.8145 0.03441 
0.507 0.24305 
0.084 0.83906 
0.2745 0.52635 
-0.7315 13.9241 
-0.361 11.2963 
-0.7015 13.7011 
-0.055 9.33302 
-0.6715 13.4799 
-0.328 11.0756 
-0.6415 13.2605 
-0.019 9.11436 
-0.295 10.857 
-0.6115 13.0429 
-0.262 10.6406 
-0.9865 15.8922 
-0.5815 12.8271 
-0.229 10.4264 
-0.9595 15.6776 
-0.5515 12.6131 
-0.1945 10.2048 
-0.52 12.3904 
-0.931 15.4528 
-0.904 15.2412 
-0.4885 12.1696 
-0.16 9.9856 
-0.8755 15.0195 
-0.457 11.9509 
-0.847 14.7994 
-0.1255 9.76875 
-0.8185 14.5809 
-0.4255 11.7341 
-0.091 9.55428 
-0.79 14.3641 
-0.394 11.5192 
-0.7615 14.1489 
0.906 0.00884 
0.729 0.07344 
0.576 0.17978 
0.4425 0.31081 
0.129 0.75864 
0.2235 0.60295 
0.327 0.45293 
0.042 0.91776 
-0.952 15.6183 
-0.8965 15.1827 
-0.22 10.3684 
-0.868 14.9614 
-0.8395 14.7418 
-0.1855 10.1474 
-0.811 14.5237 
-0.151 9.9288 
-0.7825 14.3073 
-0.754 14.0925 
-0.1165 9.71257 
-0.739 13.9801 
-0.724 13.8682 
-0.082 9.49872 
-0.709 13.7567 
-0.694 13.6456 
-0.064 9.3881 
-0.679 13.535 
-0.046 9.27812 
-0.664 13.4249 
-0.649 13.3152 
-0.028 9.16878 
-0.634 13.206 
-0.01 9.0601 
-0.619 13.0972 
-0.604 12.9888 
-0.589 12.8809 
-0.574 12.7735 
-0.559 12.6665 
-0.544 12.5599 
-0.5275 12.4433 
-0.5125 12.3377 
-0.496 12.222 
-0.481 12.1174 
-0.4645 12.0028 
-0.4495 11.8991 
-0.433 11.7855 
-0.418 11.6827 
-0.4015 11.5702 
-0.3865 11.4684 
-0.37 11.3569 
-0.3535 11.246 
-0.337 11.1356 
-0.3205 11.0257 
-0.304 10.9164 
-0.2875 10.8077 
-0.271 10.6994 
-0.2545 10.5918 
-0.238 10.4846 
-0.2035 10.2624 
-0.994 15.952 
-0.169 10.0426 
-0.9805 15.8444 
-0.967 15.7371 
-0.9385 15.5118 
-0.1345 9.82509 
-0.925 15.4056 
-0.9115 15.2998 
0.8595 0.01974 
-0.1 9.61 
-0.883 15.0777 
0.9525 0.00226 
0.771 0.05244 
0.6885 0.09703 
-0.8545 14.8572 
0.474 0.27668 
0.612 0.15054 
-0.826 14.6383 
0.5415 0.21022 
-0.7975 14.421 
0.021 0.95844 
-0.769 14.2054 
0.1065 0.79834 
0.4125 0.34516 
0.249 0.564 
0.1995 0.6408 
0.1515 0.71995 
0.354 0.41732 
0.3 0.49 
0.063 0.87797 
-0.5395 12.5281 
-0.508 12.3061 
-0.4765 12.0861 
-0.445 11.868 
-0.4135 11.652 
-0.382 11.4379 
-0.3655 11.3266 
-0.349 11.2158 
-0.3325 11.1056 
-0.316 10.9959 
-0.2995 10.8867 
-0.283 10.7781 
-0.2665 10.67 
-0.25 10.5625 
-0.2335 10.4555 
-0.2245 10.3974 
-0.2155 10.3394 
-0.199 10.2336 
-0.19 10.1761 
-0.181 10.1188 
-0.1645 10.0141 
-0.1555 9.95718 
-0.1465 9.90046 
-0.13 9.7969 
-0.121 9.74064 
-0.112 9.68454 
-0.0955 9.58212 
-0.0865 9.52648 
-0.0775 9.47101 
-0.0685 9.41569 
-0.0595 9.36054 
-0.0505 9.30555 
-0.0415 9.25072 
-0.0325 9.19606 
-0.0235 9.14155 
-0.0145 9.08721 
-0.0055 9.03303 
-0.997 15.976 
-0.991 15.9281 
-0.9835 15.8683 
-0.9775 15.8205 
-0.97 15.7609 
-0.964 15.7133 
-0.9565 15.6539 
-0.949 15.5946 
-0.9415 15.5354 
-0.9355 15.4882 
-0.928 15.4292 
-0.922 15.3821 
-0.9145 15.3233 
-0.9085 15.2764 
-0.901 15.2178 
-0.8935 15.1593 
0.837 0.02657 
0.9765 0.000552 
-0.886 15.101 
-0.88 15.0544 
-0.8725 14.9963 
-0.865 14.9382 
0.4905 0.25959 
-0.8575 14.8803 
0.3975 0.36301 
-0.8515 14.8341 
0.75 0.0625 
-0.844 14.7763 
0.1635 0.69973 
0.882 0.01392 
-0.8365 14.7187 
0.0105 0.97911 
0.669 0.10956 
-0.829 14.6612 
-0.823 14.6153 
-0.8155 14.558 
-0.808 14.5009 
0.594 0.16484 
-0.8005 14.4438 
0.5235 0.22705 
-0.7945 14.3982 
-0.787 14.3414 
0.792 0.04326 
-0.7795 14.2846 
-0.772 14.228 
0.9285 0.00511 
-0.766 14.1828 
0.0315 0.93799 
0.3135 0.47128 
0.1875 0.66016 
0.708 0.08526 
-0.7585 14.1263 
-0.751 14.07 
-0.7435 14.0138 
0.4275 0.32776 
-0.736 13.9577 
0.63 0.1369 
-0.7285 13.9017 
-0.721 13.8458 
-0.7135 13.7901 
-0.706 13.7344 
0.0525 0.89776 
-0.6985 13.6789 
-0.691 13.6235 
-0.6835 13.5682 
