0 0 1 
1 0 0 
0 1 0 
0.566806 0.582551 0.582551 
0.801524 0 0.597962 
0.801524 0.597962 0 
0 0.583636 0.812015 
0.183262 0.873968 0.450106 
0.438892 0.192015 0.877784 
0.446304 0.892607 0.0637577 
0.904534 0.301511 0.301511 
0.64039 0.715599 0.278961 
0.325935 0.503718 0.800022 
0.681016 0.292442 0.671338 
0.0983392 0.30731 0.946515 
0.951057 1.89218e-017 0.309017 
0.951057 0.309017 0 
0.209287 0.960259 0.184665 
0.437397 0.779674 0.448097 
0.199736 0.715599 0.669346 
0.268799 0 0.963196 
0.612173 0 0.790724 
0.760902 0.502195 0.410887 
0 0.951057 0.309017 
0 0.809017 0.587785 
0.640184 0.768221 0 
0.834219 0.21209 0.509015 
0.853378 0.485983 0.188588 
0.50696 0.382018 0.772693 
0.976441 0.154415 0.150728 
0.391541 0.880968 0.265689 
0.387477 0.644842 0.658817 
0.291499 0.331908 0.897143 
0.268799 0.963196 0 
0.149112 0.474448 0.867562 
0.452094 0 0.89197 
0.140688 0.130841 0.98137 
0.688401 0.451005 0.568065 
0.753406 0.635638 0.168357 
0.600039 0.179055 0.779674 
0.644842 0.62902 0.434181 
0.56714 0.809017 0.154416 
0.885456 0.0560162 0.461335 
0.295592 0.783318 0.546844 
0.721816 0.123283 0.681016 
0.886531 0.461995 0.0249727 
0.0520252 0.985726 0.160117 
0.827916 0.354605 0.434524 
0.292715 0.165447 0.941778 
0.0261802 0.706864 0.706864 
0.15266 0.607163 0.779775 
0 0.422885 0.906183 
0.926175 0.345718 0.150598 
0.464723 0.520458 0.716349 
0.987763 0 0.155963 
0.926175 0.150598 0.345718 
0 0.89197 0.452094 
1.17644e-017 0.192127 0.98137 
0.517059 0.797749 0.310236 
0.987763 0.155963 0 
0.257937 0.909567 0.325815 
0.728463 0.607163 0.317326 
0.140666 0.809017 0.570705 
0.137417 0.989506 0.0446496 
0.587785 0.459574 0.665808 
0.475169 0.688401 0.548013 
0.764316 0.326909 0.555834 
0.84173 0.435377 0.319277 
0.331561 0.935016 0.125745 
0.127432 0.930257 0.344068 
0.553257 0.722308 0.414943 
0.276476 0.626185 0.729008 
0.419251 0.320363 0.849468 
0.132833 0 0.991138 
0.321582 0.847942 0.421401 
0.525177 0.0965139 0.845502 
0.668329 0.732269 0.130841 
0.707107 0 0.707107 
0.540123 0.841586 0 
0.761306 0.215784 0.611433 
0.207836 0.25878 0.943312 
0.522013 0.261007 0.812021 
0.87925 0.251214 0.404734 
0.726232 0.687327 0.0129684 
0.378626 0.0883461 0.921324 
0.467291 0.865862 0.17867 
0.809017 0.112929 0.576835 
0.257008 0.436984 0.86197 
0.657697 0.548081 0.516762 
0.964876 0.0931573 0.245636 
0.595538 0.309017 0.741514 
0.83647 0.54019 0.0922618 
0.963603 0.249823 0.0951707 
0.94546 0.2172 0.242753 
0.177943 0.377095 0.90892 
0.41659 0.443192 0.793747 
0.76382 0.424734 0.485983 
0.801313 0.52764 0.281945 
0.377095 0.722115 0.579957 
0.299631 0.926175 0.228958 
0.410193 0.83647 0.3634 
0.120386 0.963087 0.240772 
0.373205 0.569649 0.732269 
0.563326 0.657213 0.500734 
0.0489287 0.504593 0.86197 
0.890152 0.38776 0.239316 
0.478603 0.595917 0.644842 
0.993798 0.0732272 0.0836882 
0.223161 0.52764 0.819631 
0.354605 0.245636 0.902174 
