  1.7627559e-001  5.3561747e-001  1.9890213e-001  4.8460471e-002  4.0744331e-002
  1.6770573e-002  8.6149098e-002  2.1834825e-003  1.6712222e-001  7.2777463e-001
  1.4501572e-001  5.9657382e-003  1.5151921e-002  4.7301089e-001  3.6085573e-001
  1.8343098e-002  9.1572784e-002  6.9764298e-002  4.7927233e-001  3.4104749e-001
  2.3206859e-002  3.8071824e-001  4.4185539e-001  4.2024887e-003  1.5001702e-001
  1.3655592e-001  5.9138922e-002  1.1572156e-002  1.0900075e-002  7.8183293e-001
  7.6117004e-002  5.5066455e-002  1.8680194e-001  7.6215149e-002  6.0579945e-001
  2.7362338e-003  4.7774730e-003  1.0992111e-003  9.9014785e-001  1.2392333e-003
  7.6555614e-001  1.1502544e-002  1.5840099e-001  6.0393621e-002  4.1467125e-003
  2.4641041e-002  2.3282913e-001  4.1684408e-001  2.2879444e-002  3.0280630e-001
  4.4324770e-002  2.2655801e-001  2.8345750e-002  1.8763161e-001  5.1313987e-001
  5.8821344e-003  4.2724236e-001  2.9681284e-002  5.2900200e-001  8.1922125e-003
  8.7349115e-002  3.1097475e-002  6.9316355e-001  1.5094738e-001  3.7442476e-002
  7.6597398e-001  2.3414920e-002  1.5205584e-001  1.5531783e-002  4.3023474e-002
  3.6799172e-001  5.7517287e-002  3.2709643e-002  3.9888686e-001  1.4289449e-001
  1.8562175e-002  2.2011100e-002  2.0714140e-001  3.2179005e-001  4.3049528e-001
  9.0557004e-002  5.0908952e-001  1.3329483e-001  2.3721486e-001  2.9843792e-002
  9.6451712e-002  4.3111064e-001  1.6403269e-001  1.2282253e-001  1.8558244e-001
  4.3590397e-002  1.4302910e-002  5.4227108e-001  7.0870676e-002  3.2896494e-001
  1.0765778e-002  9.8268471e-001  5.9896669e-004  1.9116145e-003  4.0389272e-003
  2.0080614e-003  3.4000979e-003  4.5799929e-003  9.8580431e-001  4.2075381e-003
  1.3195849e-001  3.4986929e-002  6.1786660e-002  6.7235268e-001  9.8915243e-002
  7.2327580e-001  1.9774493e-002  8.2273957e-002  3.7598904e-002  1.3707684e-001
  5.5198262e-001  3.4292158e-001  3.1163544e-002  4.5782516e-002  2.8149748e-002
  2.4410766e-002  6.2005776e-002  1.6310866e-001  4.8968474e-002  7.0150633e-001
  2.9249276e-001  1.5416543e-001  1.9152853e-001  2.1374088e-001  1.4807241e-001
  1.0160969e-001  5.0264999e-001  2.1272810e-001  4.0125396e-002  1.4288683e-001
  6.3446115e-002  5.8439186e-002  4.0831906e-002  1.1198681e-001  7.2529598e-001
  6.2351038e-002  3.3755902e-001  4.6837483e-001  8.6437990e-002  4.5277124e-002
  3.8827341e-001  3.8549642e-002  5.1778124e-001  3.0924676e-002  2.4471031e-002
  9.7685456e-002  9.1254303e-002  8.3744811e-002  4.2366125e-002  6.8494930e-001
  3.6820117e-003  1.3795541e-001  7.9632940e-001  5.1409988e-002  1.0623187e-002
  7.7065303e-001  6.7863706e-002  5.4917157e-002  1.6597648e-002  8.9968463e-002
  1.2850572e-003  1.1076808e-002  8.0246369e-002  3.8564159e-003  9.0353535e-001
  4.2664877e-002  6.4503494e-002  7.4187210e-001  8.9934103e-002  6.1025424e-002
  2.9048251e-002  2.5747899e-002  4.8193486e-002  1.5944322e-001  7.3756714e-001
  7.0802456e-002  6.4197203e-001  2.4382719e-002  1.9824917e-001  6.4593622e-002
  4.3053155e-001  2.9743949e-001  7.3536783e-002  6.7537011e-002  1.3095516e-001
  3.9736634e-002  1.0658212e-001  4.9546081e-002  5.3334250e-001  2.7079266e-001
  3.9921637e-002  4.2153286e-002  6.4466469e-002  8.3489583e-001  1.8562777e-002
  3.0475822e-001  2.0719170e-001  7.8284106e-002  2.0006818e-001  2.0969780e-001
  2.6278592e-001  2.5160208e-001  3.8237619e-001  7.9259316e-002  2.3976486e-002
  1.1491229e-002  9.1948251e-001  1.1242470e-002  6.8907152e-003  5.0893075e-002
  2.7259664e-004  1.0989790e-003  9.9811817e-001  2.1749555e-004  2.9275854e-004
  4.8691069e-001  1.0684867e-001  2.4805143e-002  3.6284049e-001  1.8595006e-002
  2.0480492e-001  5.9183355e-002  4.8547272e-002  6.4741966e-001  4.0044789e-002
  7.1725453e-002  2.1472224e-002  5.9612933e-003  1.6440360e-002  8.8440067e-001
  2.2891701e-001  6.8712857e-002  3.9190488e-001  1.4770392e-001  1.6276134e-001
  5.5322634e-002  9.3507767e-002  6.5784185e-001  3.6780608e-002  1.5654714e-001
  7.2579005e-001  1.3890142e-001  8.3547147e-002  2.0432799e-002  3.1328587e-002
  2.0088081e-001  3.4007968e-002  5.7072050e-002  7.7353179e-002  6.3068599e-001
  1.2065071e-001  2.1101510e-001  1.1784387e-001  3.5190098e-001  1.9858933e-001
