  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  0.0000000e+000  0.0000000e+000  1.0000000e+000
  4.9979169e-002  0.0000000e+000  9.9875026e-001
  4.9916708e-002  2.4979174e-003  9.9875026e-001
  4.9729482e-002  4.9895912e-003  9.9875026e-001
  4.9417957e-002  7.4687937e-003  9.9875026e-001
  4.8982913e-002  9.9293281e-003  9.9875026e-001
  4.8425438e-002  1.2365044e-002  9.9875026e-001
  4.7746924e-002  1.4769854e-002  9.9875026e-001
  4.6949068e-002  1.7137748e-002  9.9875026e-001
  4.6033863e-002  1.9462805e-002  9.9875026e-001
  4.5003598e-002  2.1739216e-002  9.9875026e-001
  4.3860847e-002  2.3961290e-002  9.9875026e-001
  4.2608467e-002  2.6123473e-002  9.9875026e-001
  4.1249588e-002  2.8220362e-002  9.9875026e-001
  3.9787607e-002  3.0246714e-002  9.9875026e-001
  3.8226177e-002  3.2197465e-002  9.9875026e-001
  3.6569202e-002  3.4067739e-002  9.9875026e-001
  3.4820823e-002  3.5852861e-002  9.9875026e-001
  3.2985409e-002  3.7548371e-002  9.9875026e-001
  3.1067550e-002  3.9150028e-002  9.9875026e-001
  2.9072038e-002  4.0653831e-002  9.9875026e-001
  2.7003860e-002  4.2056021e-002  9.9875026e-001
  2.4868188e-002  4.3353092e-002  9.9875026e-001
  2.2670357e-002  4.4541804e-002  9.9875026e-001
  2.0415863e-002  4.5619183e-002  9.9875026e-001
  1.8110340e-002  4.6582539e-002  9.9875026e-001
  1.5759550e-002  4.7429463e-002  9.9875026e-001
  1.3369369e-002  4.8157838e-002  9.9875026e-001
  1.0945772e-002  4.8765843e-002  9.9875026e-001
  8.4948166e-003  4.9251959e-002  9.9875026e-001
  6.0226283e-003  4.9614971e-002  9.9875026e-001
  3.5353866e-003  4.9853971e-002  9.9875026e-001
  1.0393082e-003  4.9968362e-002  9.9875026e-001
  9.9833417e-002  0.0000000e+000  9.9500417e-001
  9.9708651e-002  4.9895912e-003  9.9500417e-001
  9.9334665e-002  9.9667111e-003  9.9500417e-001
  9.8712395e-002  1.4918919e-002  9.9500417e-001
  9.7843395e-002  1.9833838e-002  9.9500417e-001
  9.6729837e-002  2.4699183e-002  9.9500417e-001
  9.5374506e-002  2.9502792e-002  9.9500417e-001
  9.3780787e-002  3.4232660e-002  9.9500417e-001
  9.1952666e-002  3.8876964e-002  9.9500417e-001
  8.9894711e-002  4.3424095e-002  9.9500417e-001
  8.7612066e-002  4.7862690e-002  9.9500417e-001
  8.5110436e-002  5.2181652e-002  9.9500417e-001
  8.2396074e-002  5.6370187e-002  9.9500417e-001
  7.9475766e-002  6.0417827e-002  9.9500417e-001
  7.6356809e-002  6.4314453e-002  9.9500417e-001
  7.3047000e-002  6.8050326e-002  9.9500417e-001
  6.9554611e-002  7.1616110e-002  9.9500417e-001
  6.5888372e-002  7.5002890e-002  9.9500417e-001
  6.2057447e-002  7.8202202e-002  9.9500417e-001
  5.8071410e-002  8.1206049e-002  9.9500417e-001
  5.3940225e-002  8.4006923e-002  9.9500417e-001
  4.9674218e-002  8.6597824e-002  9.9500417e-001
  4.5284051e-002  8.8972276e-002  9.9500417e-001
  4.0780697e-002  9.1124343e-002  9.9500417e-001
  3.6175413e-002  9.3048646e-002  9.9500417e-001
  3.1479709e-002  9.4740377e-002  9.9500417e-001
  2.6705322e-002  9.6195306e-002  9.9500417e-001
  2.1864186e-002  9.7409797e-002  9.9500417e-001
  1.6968401e-002  9.8380813e-002  9.9500417e-001
  1.2030203e-002  9.9105930e-002  9.9500417e-001
  7.0619365e-003  9.9583333e-002  9.9500417e-001
  2.0760187e-003  9.9811829e-002  9.9500417e-001
  1.4943813e-001  0.0000000e+000  9.8877108e-001
  1.4925137e-001  7.4687937e-003  9.8877108e-001
  1.4869156e-001  1.4918919e-002  9.8877108e-001
  1.4776010e-001  2.2331755e-002  9.8877108e-001
  1.4645932e-001  2.9688774e-002  9.8877108e-001
  1.4479246e-001  3.6971586e-002  9.8877108e-001
  1.4276370e-001  4.4161988e-002  9.8877108e-001
  1.4037810e-001  5.1242008e-002  9.8877108e-001
  1.3764163e-001  5.8193950e-002  9.8877108e-001
  1.3456113e-001  6.5000437e-002  9.8877108e-001
  1.3114430e-001  7.1644457e-002  9.8877108e-001
  1.2739967e-001  7.8109403e-002  9.8877108e-001
  1.2333661e-001  8.4379117e-002  9.8877108e-001
  1.1896528e-001  9.0437926e-002  9.8877108e-001
  1.1429659e-001  9.6270688e-002  9.8877108e-001
  1.0934222e-001  1.0186282e-001  9.8877108e-001
  1.0411455e-001  1.0720035e-001  9.8877108e-001
  9.8626649e-002  1.1226994e-001  9.8877108e-001
  9.2892233e-002  1.1705891e-001  9.8877108e-001
  8.6925635e-002  1.2155529e-001  9.8877108e-001
  8.0741768e-002  1.2574785e-001  9.8877108e-001
  7.4356088e-002  1.2962611e-001  9.8877108e-001
  6.7784557e-002  1.3318036e-001  9.8877108e-001
  6.1043600e-002  1.3640174e-001  9.8877108e-001
  5.4150066e-002  1.3928218e-001  9.8877108e-001
  4.7121185e-002  1.4181449e-001  9.8877108e-001
  3.9974525e-002  1.4399234e-001  9.8877108e-001
  3.2727950e-002  1.4581028e-001  9.8877108e-001
  2.5399572e-002  1.4726377e-001  9.8877108e-001
  1.8007709e-002  1.4834918e-001  9.8877108e-001
  1.0570835e-002  1.4906379e-001  9.8877108e-001
  3.1075402e-003  1.4940582e-001  9.8877108e-001
  1.9866933e-001  0.0000000e+000  9.8006658e-001
  1.9842105e-001  9.9293281e-003  9.8006658e-001
  1.9767681e-001  1.9833838e-002  9.8006658e-001
  1.9643849e-001  2.9688774e-002  9.8006658e-001
  1.9470917e-001  3.9469503e-002  9.8006658e-001
  1.9249318e-001  4.9151579e-002  9.8006658e-001
  1.8979606e-001  5.8710802e-002  9.8006658e-001
  1.8662455e-001  6.8123278e-002  9.8006658e-001
  1.8298657e-001  7.7365481e-002  9.8006658e-001
  1.7889122e-001  8.6414312e-002  9.8006658e-001
  1.7434874e-001  9.5247151e-002  9.8006658e-001
  1.6937048e-001  1.0384192e-001  9.8006658e-001
  1.6396887e-001  1.1217714e-001  9.8006658e-001
  1.5815744e-001  1.2023198e-001  9.8006658e-001
  1.5195069e-001  1.2798630e-001  9.8006658e-001
  1.4536414e-001  1.3542072e-001  9.8006658e-001
  1.3841426e-001  1.4251665e-001  9.8006658e-001
  1.3111841e-001  1.4925638e-001  9.8006658e-001
  1.2349484e-001  1.5562303e-001  9.8006658e-001
  1.1556259e-001  1.6160071e-001  9.8006658e-001
  1.0734150e-001  1.6717448e-001  9.8006658e-001
  9.8852107e-002  1.7233039e-001  9.8006658e-001
  9.0115638e-002  1.7705557e-001  9.8006658e-001
  8.1153927e-002  1.8133820e-001  9.8006658e-001
  7.1989373e-002  1.8516758e-001  9.8006658e-001
  6.2644883e-002  1.8853414e-001  9.8006658e-001
  5.3143813e-002  1.9142946e-001  9.8006658e-001
  4.3509912e-002  1.9384631e-001  9.8006658e-001
  3.3767259e-002  1.9577864e-001  9.8006658e-001
  2.3940205e-002  1.9722163e-001  9.8006658e-001
  1.4053313e-002  1.9817166e-001  9.8006658e-001
  4.1312945e-003  1.9862637e-001  9.8006658e-001
  2.4740396e-001  0.0000000e+000  9.6891242e-001
  2.4709477e-001  1.2365044e-002  9.6891242e-001
  2.4616797e-001  2.4699183e-002  9.6891242e-001
  2.4462588e-001  3.6971586e-002  9.6891242e-001
  2.4247235e-001  4.9151579e-002  9.6891242e-001
  2.3971277e-001  6.1208719e-002  9.6891242e-001
  2.3635403e-001  7.3112869e-002  9.6891242e-001
  2.3240453e-001  8.4834275e-002  9.6891242e-001
  2.2787414e-001  9.6343640e-002  9.6891242e-001
  2.2277418e-001  1.0761220e-001  9.6891242e-001
  2.1711740e-001  1.1861178e-001  9.6891242e-001
  2.1091794e-001  1.2931489e-001  9.6891242e-001
  2.0419130e-001  1.3969478e-001  9.6891242e-001
  1.9695428e-001  1.4972551e-001  9.6891242e-001
  1.8922499e-001  1.5938201e-001  9.6891242e-001
  1.8102272e-001  1.6864013e-001  9.6891242e-001
  1.7236800e-001  1.7747674e-001  9.6891242e-001
  1.6328244e-001  1.8586975e-001  9.6891242e-001
  1.5378877e-001  1.9379818e-001  9.6891242e-001
  1.4391070e-001  2.0124222e-001  9.6891242e-001
  1.3367293e-001  2.0818325e-001  9.6891242e-001
  1.2310105e-001  2.1460394e-001  9.6891242e-001
  1.1222148e-001  2.2048823e-001  9.6891242e-001
  1.0106141e-001  2.2582141e-001  9.6891242e-001
  8.9648743e-002  2.3059016e-001  9.6891242e-001
  7.8012001e-002  2.3478255e-001  9.6891242e-001
  6.6180269e-002  2.3838811e-001  9.6891242e-001
  5.4183121e-002  2.4139782e-001  9.6891242e-001
  4.2050544e-002  2.4380416e-001  9.6891242e-001
  2.9812862e-002  2.4560112e-001  9.6891242e-001
  1.7500664e-002  2.4678421e-001  9.6891242e-001
  5.1447227e-003  2.4735046e-001  9.6891242e-001
  2.9552021e-001  0.0000000e+000  9.5533649e-001
  2.9515088e-001  1.4769854e-002  9.5533649e-001
  2.9404384e-001  2.9502792e-002  9.5533649e-001
  2.9220183e-001  4.4161988e-002  9.5533649e-001
  2.8962948e-001  5.8710802e-002  9.5533649e-001
  2.8633320e-001  7.3112869e-002  9.5533649e-001
  2.8232124e-001  8.7332193e-002  9.5533649e-001
  2.7760362e-001  1.0133323e-001  9.5533649e-001
  2.7219214e-001  1.1508099e-001  9.5533649e-001
  2.6610031e-001  1.2854110e-001  9.5533649e-001
  2.5934338e-001  1.4167993e-001  9.5533649e-001
  2.5193822e-001  1.5446464e-001  9.5533649e-001
  2.4390335e-001  1.6686326e-001  9.5533649e-001
  2.3525885e-001  1.7884481e-001  9.5533649e-001
  2.2602632e-001  1.9037934e-001  9.5533649e-001
  2.1622885e-001  2.0143803e-001  9.5533649e-001
  2.0589091e-001  2.1199322e-001  9.5533649e-001
  1.9503836e-001  2.2201854e-001  9.5533649e-001
  1.8369831e-001  2.3148893e-001  9.5533649e-001
  1.7189911e-001  2.4038072e-001  9.5533649e-001
  1.5967025e-001  2.4867168e-001  9.5533649e-001
  1.4704230e-001  2.5634109e-001  9.5533649e-001
  1.3404682e-001  2.6336978e-001  9.5533649e-001
  1.2071629e-001  2.6974019e-001  9.5533649e-001
  1.0708404e-001  2.7543638e-001  9.5533649e-001
  9.3184130e-002  2.8044413e-001  9.5533649e-001
  7.9051309e-002  2.8475091e-001  9.5533649e-001
  6.4720901e-002  2.8834597e-001  9.5533649e-001
  5.0228725e-002  2.9122031e-001  9.5533649e-001
  3.5611003e-002  2.9336675e-001  9.5533649e-001
  2.0904272e-002  2.9477992e-001  9.5533649e-001
  6.1452918e-003  2.9545630e-001  9.5533649e-001
  3.4289781e-001  0.0000000e+000  9.3937271e-001
  3.4246927e-001  1.7137748e-002  9.3937271e-001
  3.4118475e-001  3.4232660e-002  9.3937271e-001
  3.3904743e-001  5.1242008e-002  9.3937271e-001
  3.3606268e-001  6.8123278e-002  9.3937271e-001
  3.3223795e-001  8.4834275e-002  9.3937271e-001
  3.2758279e-001  1.0133323e-001  9.3937271e-001
  3.2210884e-001  1.1757891e-001  9.3937271e-001
  3.1582980e-001  1.3353070e-001  9.3937271e-001
  3.0876134e-001  1.4914873e-001  9.3937271e-001
  3.0092114e-001  1.6439397e-001  9.3937271e-001
  2.9232879e-001  1.7922830e-001  9.3937271e-001
  2.8300577e-001  1.9361467e-001  9.3937271e-001
  2.7297539e-001  2.0751709e-001  9.3937271e-001
  2.6226271e-001  2.2090083e-001  9.3937271e-001
  2.5089451e-001  2.3373244e-001  9.3937271e-001
  2.3889920e-001  2.4597983e-001  9.3937271e-001
  2.2630677e-001  2.5761240e-001  9.3937271e-001
  2.1314870e-001  2.6860108e-001  9.3937271e-001
  1.9945786e-001  2.7891839e-001  9.3937271e-001
  1.8526848e-001  2.8853856e-001  9.3937271e-001
  1.7061602e-001  2.9743752e-001  9.3937271e-001
  1.5553712e-001  3.0559305e-001  9.3937271e-001
  1.4006945e-001  3.1298475e-001  9.3937271e-001
  1.2425168e-001  3.1959416e-001  9.3937271e-001
  1.0812335e-001  3.2540475e-001  9.3937271e-001
  9.1724762e-002  3.3040199e-001  9.3937271e-001
  7.5096913e-002  3.3457340e-001  9.3937271e-001
  5.8281361e-002  3.3790855e-001  9.3937271e-001
  4.1320135e-002  3.4039911e-001  9.3937271e-001
  2.4255631e-002  3.4203884e-001  9.3937271e-001
  7.1305009e-003  3.4282366e-001  9.3937271e-001
  3.8941834e-001  0.0000000e+000  9.2106099e-001
  3.8893167e-001  1.9462805e-002  9.2106099e-001
  3.8747287e-001  3.8876964e-002  9.2106099e-001
  3.8504559e-001  5.8193950e-002  9.2106099e-001
  3.8165590e-001  7.7365481e-002  9.2106099e-001
  3.7731227e-001  9.6343640e-002  9.2106099e-001
  3.7202555e-001  1.1508099e-001  9.2106099e-001
  3.6580896e-001  1.3353070e-001  9.2106099e-001
  3.5867805e-001  1.5164665e-001  9.2106099e-001
  3.5065062e-001  1.6938356e-001  9.2106099e-001
  3.4174675e-001  1.8669710e-001  9.2106099e-001
  3.3198869e-001  2.0354399e-001  9.2106099e-001
  3.2140083e-001  2.1988214e-001  9.2106099e-001
  3.1000963e-001  2.3567069e-001  9.2106099e-001
  2.9784358e-001  2.5087018e-001  9.2106099e-001
  2.8493307e-001  2.6544264e-001  9.2106099e-001
  2.7131037e-001  2.7935162e-001  9.2106099e-001
  2.5700954e-001  2.9256237e-001  9.2106099e-001
  2.4206632e-001  3.0504187e-001  9.2106099e-001
  2.2651806e-001  3.1675892e-001  9.2106099e-001
  2.1040363e-001  3.2768424e-001  9.2106099e-001
  1.9376329e-001  3.3779051e-001  9.2106099e-001
  1.7663865e-001  3.4705249e-001  9.2106099e-001
  1.5907250e-001  3.5544702e-001  9.2106099e-001
  1.4110876e-001  3.6295312e-001  9.2106099e-001
  1.2279231e-001  3.6955202e-001  9.2106099e-001
  1.0416895e-001  3.7522723e-001  9.2106099e-001
  8.5285221e-002  3.7996457e-001  9.2106099e-001
