0 1 
0.8175 -0.47936 
0.5325 0.328268 
0.774 -0.0381422 
0.288 0.68195 
0.51275 0.575578 
0.2525 0.920389 
0.78775 -0.26075 
0.5685 0.114759 
0.766 0.113452 
0.522 0.453375 
0.2695 0.800515 
0.083 0.920886 
0.7805 -0.150577 
0.79675 -0.36995 
0.54375 0.219851 
0.3205 0.583236 
0.77 0.0361497 
0.527 0.391478 
0.51725 0.515163 
0.261 0.860639 
0.27825 0.741204 
0.04225 0.96132 
0.803 -0.425029 
0.77725 -0.0957827 
0.784 -0.205989 
0.53775 0.273799 
0.792 -0.31645 
0.55125 0.166762 
0.2985 0.630686 
0.768 0.0744711 
0.772 -0.00141881 
0.52975 0.35916 
0.5245 0.421963 
0.26525 0.83045 
0.515 0.545191 
0.25675 0.890731 
0.283 0.711195 
0.5195 0.485589 
0.27375 0.771191 
0.025 0.98468 
0.05925 0.937437 
0.8075 -0.453189 
0.78225 -0.178775 
0.78975 -0.287841 
0.5565 0.140123 
0.7755 -0.0650756 
0.535 0.30155 
0.79425 -0.34299 
0.7995 -0.396405 
0.54725 0.192973 
0.30575 0.605156 
0.78575 -0.232167 
0.5405 0.247897 
0.77875 -0.121448 
0.293 0.65564 
0.767 0.0938849 
0.769 0.0552221 
0.771 0.0172655 
0.773 -0.0198918 
0.52075 0.46939 
0.52325 0.437561 
0.52575 0.406597 
0.276 0.756035 
0.52825 0.376621 
0.014 0.994979 
0.0695 0.926743 
0.0505 0.949229 
0.2805 0.72675 
0.2855 0.696239 
0.034 0.973199 
0.263 0.846423 
0.259 0.874833 
0.531 0.344932 
0.26725 0.81631 
0.25475 0.904762 
0.78675 -0.24664 
0.2715 0.786617 
0.805 -0.438766 
0.56025 0.126765 
0.81075 -0.467282 
0.80125 -0.411437 
0.51375 0.562034 
0.516 0.531795 
0.77475 -0.051677 
0.78875 -0.274486 
0.542 0.234596 
0.77625 -0.0783332 
0.311 0.5925 
0.53375 0.314739 
0.51825 0.501957 
0.7955 -0.35681 
0.55375 0.152947 
0.5455 0.205967 
0.79075 -0.300805 
0.2905 0.668396 
0.30175 0.618143 
0.53625 0.288715 
0.778 -0.108694 
0.54925 0.179249 
0.7795 -0.134042 
0.798 -0.382398 
0.29575 0.642603 
0.78125 -0.162779 
0.793 -0.328506 
0.539 0.261788 
0.783 -0.190562 
0.78475 -0.217338 
0.7665 0.10365 
0.7675 0.0841581 
0.7685 0.0648252 
0.7695 0.0456631 
0.7705 0.0266833 
0.7715 0.00789765 
0.7725 -0.0106824 
0.7735 -0.0290455 
0.529 0.367839 
0.77675 -0.087091 
0.53175 0.336543 
0.78 -0.142347 
0.78175 -0.170816 
0.28175 0.718902 
0.7835 -0.198317 
0.28425 0.703638 
0.01975 0.990204 
0.07575 0.922673 
0.537 0.28119 
0.0075 0.998538 
0.78525 -0.224796 
0.05475 0.943288 
0.064 0.931949 
0.563 0.120075 
0.78625 -0.239448 
0.262 0.853531 
0.264 0.839318 
0.28675 0.689007 
0.26 0.867741 
0.258 0.881911 
0.809 -0.460353 
0.04625 0.955415 
0.26625 0.82337 
0.26825 0.809272 
0.02975 0.978886 
0.03825 0.967174 
0.25575 0.897761 
0.25375 0.911731 
0.78725 -0.253741 
0.2705 0.793547 
0.813 -0.473905 
0.2725 0.779731 
0.80625 -0.446363 
0.79875 -0.38953 
0.53975 0.25477 
0.27475 0.764418 
0.78825 -0.267665 
0.55825 0.133289 
0.51225 0.58237 
0.28925 0.675077 
0.54825 0.185958 
0.51325 0.568799 
0.5525 0.159602 
0.51425 0.555285 
0.277 0.7494 
0.5155 0.538484 
0.31475 0.586686 
0.804 -0.43214 
0.5165 0.525127 
0.80025 -0.403022 
0.78925 -0.281212 
0.54125 0.241172 
0.51775 0.508549 
0.30825 0.598489 
0.51875 0.495391 
0.27925 0.73473 
0.52 0.479088 
0.54275 0.228174 
0.30375 0.611301 
0.79025 -0.294373 
0.52125 0.462961 
0.29175 0.661914 
0.5225 0.447024 
0.79125 -0.307139 
0.52375 0.431295 
0.555 0.146806 
0.525 0.415788 
0.3 0.624683 
0.29425 0.64958 
0.55025 0.172848 
0.5445 0.213794 
0.52625 0.400519 
0.802 -0.41744 
0.7925 -0.322529 
