  2.3348384e-002  3.5539372e-001  9.3637561e-002  4.6788733e-001  5.9733007e-002
  3.6734356e-001  5.2703576e-001  7.2059775e-002  3.5495642e-003  3.0011344e-002
  6.9326030e-002  1.5565406e-003  9.1508852e-001  4.8972134e-003  9.1316962e-003
  9.6330103e-002  5.6276427e-001  1.0656284e-002  1.8301351e-001  1.4723584e-001
  1.2732256e-003  1.3752624e-002  9.8364914e-001  8.8607775e-004  4.3893558e-004
  5.2870938e-001  2.3747635e-001  3.7243834e-002  2.3815397e-002  1.7275505e-001
  1.7567370e-001  2.6414283e-002  4.2642603e-002  7.3640702e-001  1.8862398e-002
  3.9508496e-001  6.9885047e-002  2.9533197e-001  7.7545478e-002  1.6215255e-001
  1.6535860e-002  8.8706223e-001  5.4967756e-002  8.7384565e-003  3.2695696e-002
  2.9734371e-001  5.9739622e-002  4.7880371e-002  3.2415106e-001  2.7088524e-001
  2.2808544e-003  2.0597697e-002  3.7341733e-001  3.2542583e-003  6.0044986e-001
  7.6073054e-001  1.6080119e-001  1.3849842e-002  4.9264581e-002  1.5353854e-002
  3.4359279e-001  1.3907046e-001  4.6283464e-001  3.2276645e-002  2.2225463e-002
  3.0672040e-001  2.8683588e-002  1.0234115e-001  2.4458076e-002  5.3779679e-001
  6.4751149e-002  2.2043750e-001  2.2318124e-001  3.9797502e-001  9.3655092e-002
  1.7999792e-002  1.1953973e-002  1.0468926e-001  5.7059271e-002  8.0829771e-001
  2.4266870e-001  2.0562455e-001  2.6522683e-001  2.7472258e-001  1.1757339e-002
  1.2411621e-003  3.4339221e-002  6.5498393e-004  2.2547733e-003  9.6150986e-001
  3.2899677e-002  3.6445617e-001  4.9741889e-001  1.5401313e-002  8.9823950e-002
  1.4362238e-001  3.6851618e-003  1.4143380e-002  8.3095302e-001  7.5960583e-003
  2.5340768e-002  6.5065283e-002  8.2641658e-001  4.3319784e-002  3.9857586e-002
  2.5472357e-002  3.8871273e-002  5.0198057e-001  4.2001500e-001  1.3660808e-002
  1.0271317e-001  1.4419030e-001  1.6653458e-001  1.0630865e-001  4.8025330e-001
  7.5929374e-002  2.5871458e-001  2.6601071e-002  6.2060803e-001  1.8146952e-002
