  5.0761421e-003  4.9746193e-001  4.9746193e-001
  4.9746193e-001  5.0761421e-003  4.9746193e-001
  4.9746193e-001  4.9746193e-001  5.0761421e-003
  6.6048576e-003  6.4182320e-001  3.5157194e-001
  6.6048576e-003  3.5157194e-001  6.4182320e-001
  8.4247718e-003  7.9907981e-001  1.9249542e-001
  1.2048193e-002  4.9397590e-001  4.9397590e-001
  8.4247718e-003  1.9249542e-001  7.9907981e-001
  9.2756881e-003  8.5821686e-001  1.3250745e-001
  1.6393443e-002  6.5573770e-001  3.2786885e-001
  1.6393443e-002  3.2786885e-001  6.5573770e-001
  9.2756881e-003  1.3250745e-001  8.5821686e-001
  9.8575872e-003  8.8913144e-001  1.0101097e-001
  1.8867925e-002  7.3584906e-001  2.4528302e-001
  2.5000000e-002  4.8750000e-001  4.8750000e-001
  1.8867925e-002  2.4528302e-001  7.3584906e-001
  9.8575872e-003  1.0101097e-001  8.8913144e-001
  1.0333926e-002  9.0806369e-001  8.1602380e-002
  2.0618557e-002  7.8350515e-001  1.9587629e-001
  3.0612245e-002  5.8163265e-001  3.8775510e-001
  3.0612245e-002  3.8775510e-001  5.8163265e-001
  2.0618557e-002  1.9587629e-001  7.8350515e-001
  1.0333926e-002  8.1602380e-002  9.0806369e-001
  1.0763660e-002  9.2079360e-001  6.8442740e-002
  2.2026432e-002  8.1497797e-001  1.6299559e-001
  3.4782609e-002  6.4347826e-001  3.2173913e-001
  3.8961039e-002  4.8051948e-001  4.8051948e-001
  3.4782609e-002  3.2173913e-001  6.4347826e-001
  2.2026432e-002  1.6299559e-001  8.1497797e-001
  1.0763660e-002  6.8442740e-002  9.2079360e-001
  1.1173801e-002  9.2989408e-001  5.8932123e-002
  2.3255814e-002  8.3720930e-001  1.3953488e-001
  3.8167939e-002  6.8702290e-001  2.7480916e-001
  4.5454545e-002  5.4545455e-001  4.0909091e-001
  4.5454545e-002  4.0909091e-001  5.4545455e-001
  3.8167939e-002  2.7480916e-001  6.8702290e-001
  2.3255814e-002  1.3953488e-001  8.3720930e-001
  1.1173801e-002  5.8932123e-002  9.2989408e-001
  1.1578958e-002  9.3668385e-001  5.1737194e-002
  2.4390244e-002  8.5365854e-001  1.2195122e-001
  4.1095890e-002  7.1917808e-001  2.3972603e-001
  5.0847458e-002  5.9322034e-001  3.5593220e-001
  5.4054054e-002  4.7297297e-001  4.7297297e-001
  5.0847458e-002  3.5593220e-001  5.9322034e-001
  4.1095890e-002  2.3972603e-001  7.1917808e-001
  2.4390244e-002  1.2195122e-001  8.5365854e-001
  1.1578958e-002  5.1737194e-002  9.3668385e-001
  1.1988176e-002  9.4190818e-001  4.6103645e-002
  2.5477707e-002  8.6624204e-001  1.0828025e-001
  4.3750000e-002  7.4375000e-001  2.1250000e-001
  5.5555556e-002  6.2962963e-001  3.1481481e-001
  6.1349693e-002  5.2147239e-001  4.1717791e-001
  6.1349693e-002  4.1717791e-001  5.2147239e-001
  5.5555556e-002  3.1481481e-001  6.2962963e-001
  4.3750000e-002  2.1250000e-001  7.4375000e-001
  2.5477707e-002  1.0828025e-001  8.6624204e-001
  1.1988176e-002  4.6103645e-002  9.4190818e-001
  1.2407760e-002  9.4601959e-001  4.1572654e-002
  2.6548673e-002  8.7610619e-001  9.7345133e-002
  4.6242775e-002  7.6300578e-001  1.9075145e-001
  5.9829060e-002  6.5811966e-001  2.8205128e-001
  6.7796610e-002  5.5932203e-001  3.7288136e-001
  7.0422535e-002  4.6478873e-001  4.6478873e-001
  6.7796610e-002  3.7288136e-001  5.5932203e-001
  5.9829060e-002  2.8205128e-001  6.5811966e-001
  4.6242775e-002  1.9075145e-001  7.6300578e-001
  2.6548673e-002  9.7345133e-002  8.7610619e-001
  1.2407760e-002  4.1572654e-002  9.4601959e-001
  1.2842616e-002  9.4930828e-001  3.7849102e-002
  2.7624309e-002  8.8397790e-001  8.8397790e-002
  4.8648649e-002  7.7837838e-001  1.7297297e-001
  6.3829787e-002  6.8085106e-001  2.5531915e-001
  7.3684211e-002  5.8947368e-001  3.3684211e-001
  7.8534031e-002  5.0261780e-001  4.1884817e-001
  7.8534031e-002  4.1884817e-001  5.0261780e-001
  7.3684211e-002  3.3684211e-001  5.8947368e-001
  6.3829787e-002  2.5531915e-001  6.8085106e-001
  4.8648649e-002  1.7297297e-001  7.7837838e-001
  2.7624309e-002  8.8397790e-002  8.8397790e-001
  1.2842616e-002  3.7849102e-002  9.4930828e-001
  1.3296945e-002  9.5196852e-001  3.4734532e-002
  2.8720627e-002  8.9033943e-001  8.0939948e-002
  5.1020408e-002  7.9081633e-001  1.5816327e-001
  6.7669173e-002  6.9924812e-001  2.3308271e-001
  7.9207921e-002  6.1386139e-001  3.0693069e-001
  8.5995086e-002  5.3316953e-001  3.8083538e-001
  8.8235294e-002  4.5588235e-001  4.5588235e-001
  8.5995086e-002  3.8083538e-001  5.3316953e-001
  7.9207921e-002  3.0693069e-001  6.1386139e-001
  6.7669173e-002  2.3308271e-001  6.9924812e-001
  5.1020408e-002  1.5816327e-001  7.9081633e-001
  2.8720627e-002  8.0939948e-002  8.9033943e-001
  1.3296945e-002  3.4734532e-002  9.5196852e-001
  1.3774650e-002  9.5413478e-001  3.2090571e-002
  2.9850746e-002  8.9552239e-001  7.4626866e-002
  5.3398058e-002  8.0097087e-001  1.4563107e-001
  7.1428571e-002  7.1428571e-001  2.1428571e-001
  8.4507042e-002  6.3380282e-001  2.8169014e-001
  9.3023256e-002  5.5813953e-001  3.4883721e-001
  9.7222222e-002  4.8611111e-001  4.1666667e-001
