1.0000         0         0
         0    1.0000         0
         0         0    1.0000
    0.3336    0.3338    0.3326
    0.0006    0.3353    0.6641
    0.6655    0.3344    0.0001
    0.3317    0.6669    0.0014
    0.3366    0.0007    0.6627
    0.6674    0.0020    0.3305
    0.0046    0.6637    0.3318
    0.1141    0.1139    0.7719
    0.7788    0.1131    0.1081
    0.4443    0.4457    0.1100
    0.4463    0.1130    0.4407
    0.5549    0.2246    0.2205
    0.1117    0.7764    0.1118
    0.1116    0.4441    0.4443
    0.2249    0.2225    0.5525
    0.2238    0.5547    0.2215
    0.0016    0.1168    0.8816
    0.6677    0.1133    0.2190
    0.4505    0.0001    0.5495
    0.0001    0.5544    0.4455
    0.0026    0.8880    0.1094
    0.4438    0.3343    0.2219
    0.2216    0.4455    0.3329
    0.3356    0.1125    0.5519
    0.1087    0.0035    0.8878
    0.0002    0.7760    0.2238
    0.2226    0.6654    0.1120
    0.2220    0.0023    0.7757
    0.1144    0.3317    0.5539
    0.4437    0.2240    0.3323
    0.2227    0.3352    0.4421
    0.3339    0.4455    0.2206
    0.3330    0.5556    0.1114
    0.4425    0.5562    0.0014
    0.7789    0.0035    0.2175
    0.2227    0.7769    0.0005
    0.5543    0.4445    0.0012
    0.6644    0.2258    0.1098
    0.3330    0.2246    0.4424
    0.1144    0.6638    0.2219
    0.5542    0.1151    0.3307
    0.2246    0.1138    0.6617
    0.5536    0.3340    0.1124
    0.0002    0.4456    0.5543
    0.1123    0.2235    0.6642
    0.5573    0.0033    0.4394
    0.1114    0.5536    0.3350
    0.7769    0.2223    0.0008
    0.0038    0.2239    0.7723
    0.8864    0.0047    0.1089
    0.1087    0.8905    0.0008
    0.8831    0.1137    0.0033
    0.3754    0.0371    0.5875
    0.2618    0.0384    0.6998
    0.2962    0.4087    0.2951
    0.0341    0.0427    0.9232
    0.1498    0.5896    0.2606
    0.0404    0.3708    0.5887
    0.0374    0.8142    0.1484
    0.4081    0.4080    0.1839
    0.3701    0.3711    0.2588
    0.0407    0.7018    0.2575
    0.5908    0.3708    0.0383
    0.1482    0.0375    0.8143
    0.1492    0.8156    0.0352
    0.6292    0.0783    0.2925
    0.1884    0.2961    0.5155
    0.7039    0.1525    0.1436
    0.4097    0.0762    0.5141
    0.5175    0.4073    0.0752
    0.3712    0.1514    0.4774
    0.4073    0.2977    0.2951
    0.1491    0.3710    0.4799
    0.7026    0.0400    0.2574
    0.5177    0.1882    0.2941
    0.2981    0.1862    0.5157
    0.1519    0.2579    0.5902
    0.4804    0.4831    0.0365
    0.3699    0.4825    0.1476
    0.2969    0.5187    0.1844
    0.2599    0.3710    0.3692
    0.3697    0.2609    0.3694
    0.0742    0.5180    0.4078
    0.3690    0.5941    0.0368
    0.3010    0.0734    0.6256
    0.5947    0.0393    0.3660
    0.1879    0.0777    0.7344
    0.1846    0.4098    0.4056
    0.6276    0.1899    0.1825
    0.0786    0.7370    0.1844
    0.4061    0.5199    0.0740
    0.4799    0.2617    0.2584
    0.2589    0.4821    0.2590
    0.2567    0.7044    0.0390
    0.4082    0.1871    0.4047
    0.2590    0.5930    0.1480
    0.0750    0.8503    0.0747
    0.2950    0.6296    0.0755
    0.5178    0.2975    0.1847
    0.4813    0.3709    0.1478
    0.5929    0.1523    0.2548
    0.5185    0.0779    0.4036
    0.2607    0.2630    0.4763
    0.0769    0.4067    0.5164
    0.7403    0.0755    0.1842
    0.1865    0.1859    0.6276
    0.0726    0.2969    0.6305
    0.9225    0.0417    0.0358
    0.4815    0.1499    0.3686
    0.0405    0.1519    0.8076
    0.7023    0.2599    0.0378
    0.0369    0.4808    0.4823
    0.1847    0.5173    0.2979
    0.1835    0.7414    0.0751
    0.1480    0.4816    0.3704
    0.5905    0.2626    0.1469
    0.2601    0.1511    0.5889
    0.1856    0.6309    0.1835
    0.4860    0.0386    0.4754
    0.0399    0.5924    0.3678
    0.2985    0.2962    0.4053
    0.0761    0.0810    0.8430
    0.6251    0.3000    0.0749
    0.0389    0.2593    0.7017
    0.7419    0.1868    0.0713
    0.8159    0.0403    0.1438
    0.0357    0.9253    0.0390
    0.0748    0.6286    0.2966
    0.1543    0.1477    0.6980
    0.1527    0.7021    0.1453
    0.0812    0.1848    0.7340
    0.8508    0.0750    0.0742
    0.8099    0.1532    0.0369
    0.0427    0.0004    0.9569
    0.0012    0.5928    0.4060
    0.0003    0.1564    0.8433
    0.0386    0.7752    0.1862
    0.7388    0.0009    0.2603
    0.1860    0.5924    0.2216
    0.8198    0.0011    0.1791
    0.1120    0.2620    0.6260
    0.3740    0.0005    0.6255
    0.2644    0.1114    0.6242
    0.5913    0.1158    0.2929
    0.6309    0.1510    0.2181
    0.2993    0.0008    0.6999
    0.0771    0.3318    0.5910
    0.3709    0.4081    0.2211
    0.1126    0.6275    0.2599
    0.0012    0.7069    0.2919
    0.4083    0.1143    0.4774
    0.2603    0.2261    0.5136
    0.2967    0.4455    0.2578
    0.1875    0.5532    0.2593
    0.5165    0.4452    0.0383
    0.7051    0.1140    0.1810
    0.2614    0.0016    0.7370
    0.3706    0.2234    0.4061
    0.1864    0.3340    0.4796
    0.4475    0.0743    0.4781
    0.1522    0.0723    0.7755
    0.0000    0.4025    0.5975
    0.3330    0.3717    0.2953
    0.0371    0.9614    0.0015
    0.4809    0.3341    0.1850
    0.0743    0.4447    0.4810
    0.2590    0.4093    0.3317
    0.6649    0.1888    0.1462
    0.4065    0.4830    0.1105
    0.2245    0.0397    0.7358
    0.2198    0.7034    0.0768
    0.1494    0.2224    0.6282
    0.2599    0.7392    0.0009
    0.2226    0.3724    0.4050
    0.4070    0.2243    0.3686
    0.1473    0.7783    0.0744
    0.5174    0.2611    0.2215
    0.3318    0.6299    0.0384
    0.0375    0.5185    0.4441
    0.4083    0.4447    0.1470
    0.3328    0.4086    0.2586
    0.2959    0.3340    0.3700
    0.6274    0.2618    0.1108
    0.2587    0.6662    0.0751
    0.0369    0.4093    0.5538
    0.6618    0.2995    0.0387
    0.3707    0.2969    0.3324
    0.3743    0.0741    0.5516
    0.5551    0.1528    0.2921
    0.6296    0.1146    0.2558
    0.0744    0.0418    0.8838
    0.5536    0.4081    0.0383
    0.2959    0.5570    0.1471
    0.4824    0.1860    0.3316
    0.2971    0.3706    0.3323
    0.3342    0.1872    0.4786
    0.3681    0.5579    0.0739
    0.4793    0.5202    0.0005
    0.4809    0.4079    0.1112
    0.4444    0.1506    0.4051
    0.0374    0.5562    0.4064
    0.2606    0.3321    0.4073
    0.5567    0.0738    0.3695
    0.3709    0.4457    0.1834
    0.1135    0.5897    0.2969
