  4.9997500e-001  4.9997500e-005  4.9997500e-001
  9.9918400e-001  1.1657147e-004  6.9942880e-004
  9.9951024e-001  1.3993143e-004  3.4982858e-004
  9.9959183e-001  1.7492857e-004  2.3323809e-004
  9.9959183e-001  2.3323809e-004  1.7492857e-004
  9.9951024e-001  3.4982858e-004  1.3993143e-004
  9.9918400e-001  6.9942880e-004  1.1657147e-004
  4.9997500e-001  4.9997500e-001  4.9997500e-005
  6.9942880e-004  1.1657147e-004  9.9918400e-001
  4.5454545e-001  9.0909091e-002  4.5454545e-001
  5.7142857e-001  1.4285714e-001  2.8571429e-001
  6.0000000e-001  2.0000000e-001  2.0000000e-001
  5.7142857e-001  2.8571429e-001  1.4285714e-001
  4.5454545e-001  4.5454545e-001  9.0909091e-002
  6.9942880e-004  9.9918400e-001  1.1657147e-004
  3.4982858e-004  1.3993143e-004  9.9951024e-001
  2.8571429e-001  1.4285714e-001  5.7142857e-001
  3.7500000e-001  2.5000000e-001  3.7500000e-001
  3.7500000e-001  3.7500000e-001  2.5000000e-001
  2.8571429e-001  5.7142857e-001  1.4285714e-001
  3.4982858e-004  9.9951024e-001  1.3993143e-004
  2.3323809e-004  1.7492857e-004  9.9959183e-001
  2.0000000e-001  2.0000000e-001  6.0000000e-001
  2.5000000e-001  3.7500000e-001  3.7500000e-001
  2.0000000e-001  6.0000000e-001  2.0000000e-001
  2.3323809e-004  9.9959183e-001  1.7492857e-004
  1.7492857e-004  2.3323809e-004  9.9959183e-001
  1.4285714e-001  2.8571429e-001  5.7142857e-001
  1.4285714e-001  5.7142857e-001  2.8571429e-001
  1.7492857e-004  9.9959183e-001  2.3323809e-004
  1.3993143e-004  3.4982858e-004  9.9951024e-001
  9.0909091e-002  4.5454545e-001  4.5454545e-001
  1.3993143e-004  9.9951024e-001  3.4982858e-004
  1.1657147e-004  6.9942880e-004  9.9918400e-001
  1.1657147e-004  9.9918400e-001  6.9942880e-004
  4.9997500e-005  4.9997500e-001  4.9997500e-001
