  6.1616648e-001  1.1259717e-001  8.7985666e-002  5.1793373e-002  1.3145732e-001
  4.8988753e-003  3.9198240e-002  4.5221856e-002  2.0474465e-001  7.0593637e-001
  1.3878162e-001  2.0637997e-002  2.4225461e-001  3.2152566e-001  2.7680011e-001
  5.8832536e-001  6.0758687e-002  2.4318307e-001  1.0082450e-001  6.9083809e-003
  7.2787283e-001  1.2437589e-001  4.8252111e-002  5.4732520e-003  9.4025915e-002
  1.0281116e-001  4.7374464e-001  3.0256863e-002  1.1803720e-001  2.7515014e-001
  1.2404747e-002  3.4173921e-001  1.5682216e-001  4.7550736e-001  1.3526521e-002
  8.4013391e-001  3.3847804e-002  8.4772873e-003  1.0909276e-001  8.4482410e-003
  2.7156803e-002  2.9021829e-001  3.8163360e-001  2.1251786e-002  2.7973952e-001
  2.5195257e-002  1.0218323e-002  1.0968864e-002  3.9203408e-001  5.6158347e-001
  1.4365823e-001  3.7328073e-001  3.0231457e-001  1.1235663e-001  6.8389842e-002
  3.1249466e-002  2.4920204e-002  3.8763148e-001  3.3858559e-002  5.2234029e-001
  2.8518252e-001  4.2841730e-002  3.7427425e-001  2.6216339e-001  3.5538114e-002
  1.7417110e-001  3.6037173e-001  2.2936773e-001  1.2064020e-001  1.1544925e-001
  5.1913032e-002  2.2329380e-001  6.4793597e-002  9.7267368e-002  5.6273221e-001
  7.4917637e-001  1.5294114e-001  5.6362222e-003  3.0127050e-002  6.2119225e-002
  3.0301510e-001  1.6564179e-002  4.0971429e-001  1.2181567e-001  1.4889076e-001
  6.7132756e-001  1.3450562e-001  1.2902064e-001  1.0360375e-002  5.4785800e-002
  6.6854102e-001  1.5675452e-001  4.3544150e-002  9.9140724e-002  3.2019587e-002
  4.4056961e-003  6.3311832e-002  6.9380333e-001  1.0224783e-002  2.2825436e-001
  1.8465559e-002  6.1939914e-002  7.5475325e-001  6.8796948e-003  1.5796158e-001
  4.4258996e-002  2.6431669e-001  3.4269567e-001  2.7838186e-001  7.0346794e-002
  1.2886307e-002  2.3702974e-002  4.9795514e-002  3.2855897e-001  5.8505624e-001
  1.6176574e-001  5.0907914e-001  2.8119596e-001  2.2618744e-002  2.5340419e-002
  3.8278332e-001  8.3395112e-002  1.9563856e-001  1.0958352e-001  2.2859949e-001
  7.2107043e-003  9.6432585e-001  3.2974281e-003  1.8750381e-002  6.4156356e-003
  2.7960165e-001  3.3573595e-002  2.1132961e-002  3.1944616e-002  6.3374717e-001
  1.8599589e-001  1.3032041e-002  2.8080138e-001  4.9669800e-001  2.3472684e-002
  1.0591961e-001  7.1653707e-002  5.5686942e-001  1.3852132e-001  1.2703595e-001
  1.2393152e-001  7.4298989e-002  1.6463601e-001  5.3176738e-001  1.0536610e-001
  9.0737615e-001  3.7004821e-002  5.6029757e-003  3.4417308e-002  1.5598749e-002
  7.0884546e-001  1.6687783e-002  2.4393534e-001  1.2681998e-002  1.7849421e-002
  1.2906803e-001  3.5977658e-001  1.9164241e-001  1.7992606e-001  1.3958693e-001
  2.8110663e-002  4.2684305e-001  5.7211823e-002  3.4837443e-001  1.3946004e-001
  9.1686467e-002  6.3452029e-001  1.3341595e-001  1.1600430e-001  2.4372991e-002
  1.8375525e-002  3.5184879e-001  4.6050457e-002  4.9733435e-001  8.6390882e-002
  3.2938826e-001  8.7288029e-003  5.7306523e-001  1.6420174e-002  7.2397527e-002
  1.1430711e-001  1.0464877e-002  2.7903726e-002  3.1933532e-001  5.2798896e-001
  5.2677614e-004  4.5859229e-004  9.9840875e-001  3.6162072e-004  2.4426048e-004
  9.2061278e-003  2.1767630e-002  4.9065625e-003  6.6283373e-003  9.5749134e-001
  7.6286375e-002  2.7330235e-002  6.5226815e-001  1.4784237e-001  9.6272878e-002
  5.2132985e-001  2.2686754e-002  3.3495953e-001  1.0778827e-001  1.3235597e-002
  2.1678848e-001  4.7517029e-001  4.5404141e-002  8.4370317e-002  1.7826677e-001
  5.8063000e-001  1.5111954e-001  1.1418554e-001  9.9468062e-002  5.4596866e-002
  4.8039217e-001  4.0855213e-001  2.3458847e-002  1.6238258e-002  7.1358595e-002
